pais,idioma_show,keyword,podcast_id,nombre_podcast,editorial,total_episodios,episodios_descargados,episodio_id,nombre_episodio,fecha_lanzamiento,duracion_min
BR,pt,comedy,6ES7rj1IzM55fn1s5mmnPj,Mução,Mução,1000,1000,5mYZZ5KZdMbzjgKP7Pq5by,Mução Responde 22.07.24,2024-07-23,1.48
BR,pt,comedy,6ES7rj1IzM55fn1s5mmnPj,Mução,Mução,1000,1000,23ynqy1S9ivmWmnaVDZSjZ,Pegadinha do Mução #01 22.07.24,2024-07-23,2.4
BR,pt,comedy,6ES7rj1IzM55fn1s5mmnPj,Mução,Mução,1000,1000,08L3JR0I5cDStxKeAzO2fm,Pegadinha do Mução #02 22.07.24,2024-07-23,2.13
BR,pt,comedy,6ES7rj1IzM55fn1s5mmnPj,Mução,Mução,1000,1000,18v4StG6rVlRUm6aSIvD9p,Procon do Mução 22.07.24,2024-07-23,1.56
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7bpbNvluVk5QmAx48SLiau,"Funk, o som do Brasil no exterior",2018-12-26,38.46
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7DPeHXrDBI9rEDHw8gmPU9,2025: o ano da ciência quântica,2018-12-26,32.74
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,63gdGY2lFB4GGSZH9zy9Ud,Um relato da Síria pós-Assad,2018-12-26,36.71
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1E9kB1Ts5W4lybEo4znJ1c,"Musk, volta à Lua e o futuro da corrida espacial",2018-12-26,37.56
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,5rZwGuJaJXoc3TQb25FsNl,A cara da família brasileira hoje,2018-12-26,32.43
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6OxqYG3tPDnjzcFi6njUgW,Corrida de votações no Congresso e sinais para 2025,2018-12-26,40.34
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6PivioHmlmT88Ied9FChT9,Aquele cansaço de fim de ano…,2018-12-26,35.0
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0ExsnOYtnRdtgdLcq19vFY,Por que o dólar não para de subir,2018-12-26,36.96
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3GVot6H5SzNQuYBvEfsblR,Como Lula chega à metade do mandato,2018-12-26,36.94
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1GxuBeYixtvoRKECfxiRzc,Os direitos humanos na periferia,2018-12-26,36.7
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3WPlfZ8Gq3F717CSlVRA4M,Braga Netto preso: simbolismo e próximos passos,2018-12-26,36.75
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3fGJz4k4RvJzGT2SfDEJrB,O choque de juros e a economia em 2025,2018-12-26,37.05
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6yt01FNc0VG3sQq0xl8zgx,A IA em debate no Congresso,2018-12-26,35.26
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0miWtVnZNsO5ICnHbCXQAP,A cirurgia de emergência de Lula,2018-12-26,21.6
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,42yC4tbFR9A0TGxJk6MwA6,Mercosul-União Europeia: agora vai?,2018-12-26,32.89
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,086mWcUyZTj3i8TSFyUean,Síria: a queda de Assad e os rebeldes no poder,2018-12-26,33.21
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0UfKsfnDQ5tVxWRxzd0rEn,"Notre-Dame reaberta: sons, significados e política",2018-12-26,37.94
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,77Md1dxPXhQdxJ34emVXdF,"Supersalários, desigualdades e cortes nas contas",2018-12-26,33.84
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6Lf01fCaD8SCMGgWy3OoPQ,Um PM jogou um homem de uma ponte,2018-12-26,29.98
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4fWCJ9NLKbVy8kKFV6Q47A,O silêncio da direita sobre a trama golpista,2018-12-26,28.83
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0ZwHLMo8SLXm2TWcCqwjtL,Ainda Estou Aqui e o lobby para o Oscar,2018-12-26,36.24
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4K2QqyeFeikS6XBSYDqYnJ,"Corte de gastos, reforma na renda e dólar recorde",2018-12-26,41.15
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7GKghIr2V2ziboF3xco1I9,Uma lupa sobre o golpismo militar,2018-12-26,38.54
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6PB3YW8GVCf9HbpOaL0Jik,Venda de sentenças e a corrupção na Justiça,2018-12-26,31.76
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1JX4TUaI1tZjRESTzJcNX9,A responsabilidade das redes sociais em julgamento,2018-12-26,31.66
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2BNGqrgmsmMWPupNfeTJEB,O gabinete ultratrumpista de Trump,2018-12-26,35.77
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4g8OBTpUKeCSvs2WzKzbJe,Bolsonaro indiciado na trama do golpe,2018-12-26,37.84
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3kk07udNJ6aHuKn7CVmQoQ,Como garantir uma ciência antirracista,2018-12-26,29.37
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,22HOuLP9UCmqCWLZumuIUl,A investigação do plano golpista para matar Lula,2018-12-26,35.49
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,35yWSaQMODEeJ6YSFsJqVD,Como a política externa de Milei aparece no G20,2018-12-26,33.75
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,70H9LwGuFyBy47NQcihQ8z,O que abastece o extremismo no Brasil,2018-12-26,36.1
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4NNb9oGS6GkGN4FDNdcZww,As reações em Brasília ao atentado contra o STF,2018-12-26,31.78
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3t9aDfrN6HuX9GZfP7AD5B,G20 no Brasil: ajustes finais e tensões,2018-12-26,28.82
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,5gDZo6WS4qcTuEIijWMNlI,6x1 e as pressões por vida além do trabalho,2018-12-26,33.83
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6DcngEp6OkyQ1mWosmDI4Y,O assassinato no aeroporto e o avanço das facções,2018-12-26,34.14
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0Rv1jJAxRGPYZ3zG8duufi,A COP sob o temor do avanço antiambiental,2018-12-26,38.31
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,77Iq3YdlK5HagoY5aV4uqQ,Trump e a tentativa de carona do bolsonarismo,2018-12-26,33.54
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3p6lm6bRXY2G8E4VY4o5Ne,"A volta de Trump: os EUA, o mundo e a democracia",2018-12-26,36.58
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0ZGZJCruUydsXfNIOFZanw,Eleição nos EUA: Trump virtualmente eleito,2018-12-26,24.04
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,5x7SOm9uhhS272hH4GyekQ,Kamala x Trump: o que esperar da votação hoje,2018-12-26,40.87
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2BRvdQYlrOnjAXQIiAOQeD,"Coaches, empreendedores digitais e a política",2018-12-26,36.9
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0TOiez3T0hhlJ8F7f20h2D,"Hugo Motta, o favorito à sucessão de Lira",2018-12-26,32.8
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1cMJQ6ruIZXcCaqAviWdj0,A anistia a golpistas como moeda de troca política,2018-12-26,32.4
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,16tGBYvDAbpYQgmCMhIYKd,"Kamala brat, Trump bro e a cultura pop na eleição",2018-12-26,42.1
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2Y4nzEfh3AzHz8mbRbK79O,Os rumos da esquerda pós-eleições,2018-12-26,29.49
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4UjHIvKoVcZS50U37eiN17,Segundo turno: quem ganhou e quem perdeu,2018-12-26,33.42
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4wlIlDpU044Bx955gsFMm4,O peso de Lula e Bolsonaro no 2º turno,2018-12-26,28.59
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0RX8BUdf6c0cbPh2lhOgyA,A corrida por arranha-céus cada vez mais altos,2018-12-26,36.31
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1i2Bq3GLKAI1OmKaJnoEPx,A divisão das direitas e os embates com o STF,2018-12-26,38.21
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3EsaWPIi2Ux4LF6phJNGle,A violência política recorde no Brasil,2018-12-26,32.26
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1tbX6q9Kl8ziABeHOXt2q0,O outubro rosa e o acesso à saúde para pessoas trans,2018-12-26,30.99
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,07sjX2HJy0Czl6zU2BHopw,A diversidade na moda saiu de moda?,2018-12-26,38.01
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2DjqRJNR1wDz2RXO3Vb30J,A disputa voto a voto entre Kamala e Trump,2018-12-26,34.05
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2s42Sexfhyw2rKlKnekZP6,O Líbano sob bombas e tensão constante,2018-12-26,32.61
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,09t1QiPgLelOCyTyqjhRJI,A crise da Enel e a revisão de concessões no Brasil,2018-12-26,33.19
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1W7yx7xiAiUmzJtHL8EUAt,A expectativa de vida bateu no teto?,2018-12-26,29.52
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4jzRkIjFBTBVhBHnVb6axn,O que entretém as crianças hoje,2018-12-26,47.3
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,39lbEaZrPId4zkF2jqLVvh,A volta do X: o que fica para Musk e Moraes,2018-12-26,37.81
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,723T4yujsLFeryFprIzPZn,Malafaia e a roupa suja no bolsonarismo,2018-12-26,38.9
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2ueqaIF5F8K6IenuDUCuwH,A cara da direita radical nas urnas,2018-12-26,34.7
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2Uo8zDEgHUavjCoGzW4TLN,Primeiro turno: quem ganhou e quem perdeu,2018-12-26,48.01
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4NQMZn7nuXXAz8o1HLH8oD,"Felipe Neto: política, ódio, livros e Flip",2018-12-26,44.86
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,35GbDICdEzRnxdN80buahi,Em quem as mulheres votam,2018-12-26,30.53
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6Qz6ieVdAOOryFcuyguAYD,Brasil e Líbano: laços e repatriação na escalada da guerra,2018-12-26,24.44
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4J0GJQXZiPDJWCbCpYBLQF,"A cara da guerra no Oriente Médio, 1 ano depois",2018-12-26,32.36
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,5dAfaVeo7SrkV6H2ARqt1K,Os gastos com bets e a reação do governo,2018-12-26,30.25
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3qwKv79RMcGQfTeVcegTnZ,A geração Z e o valor do trabalho,2018-12-26,39.98
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2Mh2B44r90PxGFfBVrvinh,Por que o governo quer banir o celular na escola?,2018-12-26,30.91
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,45wAII5HrINGiFAklO4Q2S,Lula e os limites da ONU,2018-12-26,28.94
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2bkdYgtX4Gxfl4t6Y9B21o,Israel x Hezbollah e o bombardeio ao Líbano,2018-12-26,27.04
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2oRxLZPg7EOHj5666GESaS,Marina Silva: prevenção x realidade e diplomacia ambiental,2018-12-26,38.06
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4bCl0SuYefrnNgh2Oarn2h,Dá para reduzir desigualdades mexendo no Orçamento?,2018-12-26,36.41
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2RO9PK5iTeeqcdsBTwlbR5,Pagers e a nova fase da guerra no Oriente Médio,2018-12-26,31.77
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6xCu65m3gAq3N63zmHgewi,"Autoridade climática, verbas e a resposta às queimadas",2018-12-26,34.78
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4O9JNKdvOY6Dza5lzYTyBU,A cadeirada e o papel dos debates em 2024,2018-12-26,29.52
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3KD69uNfv0V0CSkAyLHQoT,Por que ainda se usa fogo na agricultura?,2018-12-26,34.78
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7xVySCnyPDNXvPSpVAjwn3,"Boné de Marçal, terninho de Kamala e a moda na política",2018-12-26,31.03
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1FMaPXl7KZm7BcolYupGxY,A volta do manto tupinambá e a disputa por bens históricos,2018-12-26,35.76
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,550m4DR9t6oAtuikfZVsf2,Kamala x Trump: como foi o debate,2018-12-26,28.97
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,30D3AYKvjhJ5p24CE9LM1F,Existe saída para a oposição na Venezuela?,2018-12-26,32.77
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2HBb4Sg0Qenc30Vn1ayQ49,Denúncias de assédio e a demissão de Silvio Almeida,2018-12-26,36.88
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4ypOmGqcdKLHb3P8LaV1dc,A pior seca da história e o Brasil sob fogo,2018-12-26,34.93
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,54fgiljKYraqSnIKSd54Oq,Os símbolos do 7 de Setembro hoje e ontem,2018-12-26,33.85
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,29Fp1mge47KjL29ge9n2UX,Por que o mercado errou (de novo) sobre o PIB,2018-12-26,27.23
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4Nu2JURpbUjSC7mXOR1DDX,A política e a Justiça no bloqueio do X,2018-12-26,36.3
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,002mMMa7ybvlpeVc3gGyjY,O desafio da inclusão de bolsistas em escolas,2018-12-26,33.69
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3GXrxM6T2UsDHmGrOyZhTh,O que muda com serviço militar de mulheres,2018-12-26,38.9
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1Xkzr4eKdNCOWJgnhCZNz2,"Galípolo, o nome de Lula para o Banco Central",2018-12-26,26.07
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,5gsck2yU3YpwW4KYT1525R,Paralimpíadas: o que explica força do Brasil,2018-12-26,28.46
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7jqVzt75zAcPSoOLEnsaUo,Como Marçal mexe com o bolsonarismo,2018-12-26,34.19
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,42nQYgIqTDRzp3VL7IaZz5,Kamala amplia estratégia contra Trump,2018-12-26,33.55
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0zPz4OKfLjYvwGuLZpD116,Quem tem medo das políticas públicas?,2018-12-26,36.4
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2LMhn5wRujD8BibETfqEoz,Bets licenciadas e o vício em apostas no Brasil,2018-12-26,26.7
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6bfvMM7JyEwZ1mayR9l00l,O jeitinho brasileiro nas emendas parlamentares,2018-12-26,27.39
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2FB5QmVlEHsCdABndUoga1,O X fora do Brasil e o efeito nas eleições,2018-12-26,27.82
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2tVMt6V5o79giCJ7M7G5HE,Silvio Santos: a vida e as marcas do mito da TV,2018-12-26,35.64
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2SomfAiWha3hb7Gua9tvAS,Os impactos da PEC da Anistia,2018-12-26,35.74
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1PO4dYAyo7gVOJPolSXiYc,As joias de Bolsonaro e o relógio de Lula no TCU,2018-12-26,25.91
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,26omZnlTKSRtcI26FxggvC,Como Moraes usou o TSE fora do rito,2018-12-26,24.15
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7uRReKGGrcAupLiBLZQpB8,Como se investiga a queda de um avião,2018-12-26,24.47
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2PAPSVFdfvWjOAPYpqp8mQ,O que fica das Olimpíadas de Paris-2024,2018-12-26,27.61
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,65bUQcss3mFFSkVBEutmmY,Brasil x Nicarágua: a expulsão de embaixadores,2018-12-26,28.17
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3sa9OrbiO5TOiFBsc4mMD3,Por que o fogo continua no pantanal,2018-12-26,27.77
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4v3GxXVKfwns6CG7QqSrCa,Os juros vão voltar a subir?,2018-12-26,26.61
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6tbP04eL6Al18TJzt0Qs3K,"Rebeca Andrade, a maior atleta olímpica do Brasil",2018-12-26,28.3
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3kMD6ecNBEGxxYJCV0D1UC,STF x Congresso e a ‘festa’ das emendas,2018-12-26,30.78
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,45W4rjnm2lbZMuIAK8ag3m,Guardas municipais e o debate sobre segurança na eleição,2018-12-26,33.21
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4CpF5syfA6gGiDdCRfjImn,A morte de líder do Hamas e os novos riscos no Oriente Médio,2018-12-26,29.59
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2QblyARjwLlgtrebJwbv4m,Lula e o Brasil na crise na Venezuela,2018-12-26,32.27
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7pzwNVRVkR1x1zYZx8ekRK,A contestação a Maduro e o futuro da Venezuela,2018-12-26,29.28
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,77CKgAIfnVIdMnluTsJVyk,É viável taxar super-ricos globalmente?,2018-12-26,30.27
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7ef28JKz349easfMhF1iZL,"Nas Olimpíadas, o que esperar de Paris e do Brasil",2018-12-26,38.49
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,7J5NCexGUWBdJyUH0kYWSQ,Maduro e a tensão pré-eleitoral na Venezuela,2018-12-26,35.44
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,26PaUiPff9nDEXbQhW6gel,O aumento de suicídios nas polícias,2018-12-26,29.15
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4mVVhFb2Oj3pZrnZYDIoaX,O que falta para Kamala ser a candidata,2018-12-26,31.06
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,38JcEWIYt7mzDRy6oPnhJc,Biden desiste da reeleição; o que vem agora?,2018-12-26,32.52
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,33p0iXkU9OOe1OUZjwzUhK,Café Olímpico: A saúde mental dos atletas como protagonista,2018-12-26,24.72
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1e7fEBAlHOHd6eRxPC1A4q,Trends e modinhas: as redes moldam a identidade?,2018-12-26,40.54
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,5IHh7NdqBCnXLQGmFj9tg3,Como o machismo afeta a Justiça,2018-12-26,30.14
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,3tC5hLMAzt13hlz6q8PngE,O vice de Trump e a consolidação do trumpismo,2018-12-26,32.91
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,4CNQ3wDGLBzgUzaUHAa6T9,O debate sobre o que é extrema direita,2018-12-26,33.34
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,0rwSFkDrkbZ308j9Pe5Qj8,O atentado contra Donald Trump,2018-12-26,32.96
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1wfH3IO8QDa07DVGHtpPpI,Café Olímpico: O fenômeno Rebeca Andrade rumo a Paris,2018-12-26,29.05
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,25k8kXSEkfUphBHsj7402R,O elo entre ‘Abin paralela’ e o golpismo bolsonarista,2018-12-26,31.92
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,1t3izjsjGl16csXgOvacI3,Fumaça e fogo na diplomacia de Milei,2018-12-26,32.86
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,6rwlqyYkhMG9cX0gUEJ8nR,Bolsonaro e as joias: o que a PF concluiu,2018-12-26,29.46
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2cn5XJDUZ4F7AIOhI1tlF7,Quem ganha e quem perde na eleição na França,2018-12-26,31.2
BR,pt,news,6WRTzGhq3uFxMrxHrHh1lo,Café da Manhã,Spotify Studios,1677,1292,2R8pfs28oukaAT2mDpBZck,Eleições municipais: o cenário antes da largada,2018-12-26,34.21
